"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"11","J. McClean","Wigan Athletic","Wigan Athletic","England League One","2021/22","LAMF","LWB","LB",32,1500000,"2022-06-30",32,2845,9,4.43,6,5.18,23.19,51.98,"Northern Ireland","Northern Ireland, Republic of Ireland","left",180,70,"no",7.88,6.74,57.28,3.89,51.22,0.28,0.46,0.03,3.73,6.01,1.49,6,0.19,1,0.03,6.07,0.28,9,0.28,0.14,0,0,52,1.64,44.23,17.308,0.19,4.62,35.62,4.02,35.43,0.57,33.33,0.6,5.41,66.67,8.38,53.21,2.63,2.53,1.42,18.98,1.14,0.54,30.46,70.92,9.17,59.31,5.88,96.24,10.63,69.64,22.49,83.54,3.64,35.65,21.52,36.14,0.16,1.39,0.13,0.03,0.19,50,0.51,4.21,55.64,3.45,48.62,0.54,35.29,0.35,1.58,6.33,69.5,0,NA,0,NA,0,0,0,0,NA,NA,0.06,NA,NA,0.35,0.09,0,3.35,0,0,"Winger",3.606847,2,0.095,21.602232,3.860672,4.39935,0.725372,1.645644,1.67739,48.360336041588
"12","J. Hunt","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","RWB","RB",NA,31,1500000,"2022-06-30",35,3026,2,2.91,5,5.36,16.45,46.29,"England","England","right",175,71,"no",6.87,5.29,56.18,2.86,43.75,0.27,0.43,0.15,3.63,5.77,0.45,4,0.12,0,0,3.93,0.06,2,0.06,0.09,1,0.03,21,0.62,38.1,9.524,0.15,4.52,43.42,0.09,0,4.43,44.3,0.62,3.09,51.92,5.09,46.78,1.55,1.13,0.36,25.91,1.73,0.8,35.84,71.12,12.55,57.82,5,94.05,12.4,76.26,25.76,81.52,5.77,43.81,21.16,37.96,0.16,1.22,0,0.12,0.18,66.67,0.68,5.29,51.69,4.34,54.11,0.65,22.73,0.74,2.14,10.08,76.4,0,NA,0,NA,0,0,0,0,NA,NA,0.57,NA,NA,0,0,0,0.83,0,0,"WB",1.604328,0.666666666666667,0.120006,25.489408,2.971922,7.70112,0.23622,1.962584,2.348374,61.553033734252
"13","M. Johnson","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","LWB","LCB","LB",31,1500000,"",34,3198,2,2.2,6,5.12,17.56,53.21,"England","England","left",178,74,"no",7.65,5.12,63.19,2.56,36.26,0.31,0.49,0.25,4.11,6.48,0.87,4,0.11,0,0,4.73,0.06,2,0.06,0.06,0,0,36,1.01,30.56,5.556,0.17,5.07,36.11,4.9,35.63,0.14,40,0.65,3.97,62.41,6.81,54.13,1.77,2.31,1.58,23.81,0.84,1.18,38.22,67.89,16.91,61.23,4.7,87.43,10.98,71.54,27.02,80.31,6.39,39.65,21.72,38.48,0.14,1.01,0.03,0.06,0.39,28.57,0.68,6.81,53.72,4.62,43.9,0.73,30.77,0.68,1.77,10.67,71.77,0,NA,0,NA,0,0,0,0,NA,NA,0.93,NA,NA,0.23,0.03,0,0,0,0,"WB",2.477677,1,0.111423,25.947558,3.235328,7.657859,0.308656,1.830777,2.02818,57.83344864193
"14","D. Iorfa","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","RCB","CB",NA,26,1500000,"2023-06-30",19,1601,0,1.06,0,0,20.35,63.81,"England","England, Nigeria","right",188,78,"no",10.57,6.13,82.57,7.42,62.88,0.39,0.62,0.39,5.12,8.1,1.12,3,0.17,0,0,0.22,0,0,0,0.06,0,0,6,0.34,33.33,0,0,0.06,0,0,0,0.06,0,0,0.17,33.33,1.52,44.44,0.67,1.29,0.45,23.72,0.34,0.56,39.29,83.83,15.97,72.54,2.59,95.65,16.13,94.08,35.36,87.28,3.88,53.62,17.83,29.66,0,0,0,0,0.11,50,0,4.83,61.63,0.17,33.33,0.17,33.33,0.06,0,6.69,61.34,0,NA,0,NA,0,0,0,0,NA,NA,1.46,NA,NA,0,0,0,0,0,0,"CB",0.056661,0,0.055,32.936807,5.061541,4.103646,0.113322,0,0.056661,1.767024768738
"15","S. Cosgrove","AFC Wimbledon","AFC Wimbledon","England League One","2021/22","CF",NA,NA,25,1500000,"2024-06-30",28,1732,2,3.57,0,0.95,30.66,33.39,"England","England","right",192,67,"yes",3.48,2.81,40.74,10.65,43.41,0.36,0.49,0.1,1.97,2.68,2.55,3,0.16,0,0,1.04,0.1,2,0.1,0.19,0,0,31,1.61,25.81,6.452,0,0.42,25,0.1,50,0.31,16.67,0.05,1.4,33.33,7.53,24.14,2.81,0.62,0.26,10.44,2.44,1.51,16.94,71.47,3.01,53.45,4.88,85.11,4.78,73.91,15.74,73.6,0.78,53.33,14.4,15.78,0.05,0.62,0,0,0.26,20,0.31,1.97,47.37,0.78,40,0.1,0,0.68,0.05,1.66,59.38,0,NA,0,NA,0,0,0,0,NA,NA,0.05,NA,NA,0,0,0,0.05,0,0,"CF",0.46662,0.526315789473684,0.052,12.107018,1.144794,0.985708,0.415541,0.105,0.312,15.98409073
"16","S. Vokes","Wycombe Wanderers","Wycombe Wanderers","England League One","2021/22","CF",NA,NA,32,1500000,"2022-06-30",39,3476,15,18.18,4,1.38,40.49,40.86,"England","England, Wales","right",186,88,"no",1.89,1.24,56.25,23.38,50.39,0.03,0.04,0.13,1.17,1.7,1.29,1,0.03,0,0,1.76,0.39,15,0.39,0.47,5,0.13,104,2.69,41.35,14.423,0.1,0.44,23.53,0.13,20,0.31,25,0.03,0.78,53.33,5.51,25.82,3.91,0.23,0.05,7.38,3.11,0.49,13.46,60.19,3.73,47.22,2.15,83.13,4.66,59.44,12.12,63.03,0.93,41.67,15.75,20.47,0.04,0.44,0,0.03,0.23,55.56,0.18,2.2,43.53,1.01,43.59,0.34,23.08,0.57,0.08,1.58,77.05,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.415974,0.829787234042553,0.127788,8.101574,0.6975,1.21739,1.112315,0.103532,0.440259,14.257389873702
"17","S. Morsy","Ipswich Town","Ipswich Town","England League One","2021/22","LDMF","LCMF","RCMF",30,1500000,"2024-06-30",30,2777,2,2.59,4,2.32,19.93,48.94,"England","England, Egypt","right",175,76,"no",7.26,6.97,58.6,2.27,45.71,0.62,1.08,0.1,2.56,4.47,2.2,10,0.32,0,0,1.88,0.06,2,0.06,0.08,0,0,31,1,19.35,6.452,0.13,0.39,41.67,0.13,50,0.26,37.5,0.1,1.85,73.68,6,44.32,1.07,2.59,1.2,37.76,0.13,0.84,54.71,89.63,15.46,77.99,7.88,95.88,22.23,95.34,50.3,92.91,4.02,53.23,17.32,30.03,0.08,0.68,0.06,0.03,0.29,55.56,0.36,8.36,79.46,1.49,45.65,0.71,40.91,0.78,0.19,7.03,79.72,0,NA,0,NA,0,0,0,0,NA,NA,0.62,NA,NA,0,0,0,0,0,0,"CDM2",1.36308,0.75,0.161124,49.036573,4.08442,5.604316,0.1935,0.162513,0.680185,26.099171227564
"18","J. Leko","Charlton Athletic","Charlton Athletic","England League One","2021/22","CF","RAMF","RWB",22,1500000,"2023-06-30",25,1562,2,2.46,3,2.55,28.18,41.51,"Congo DR","Congo DR, England","right",183,75,"yes",4.38,4.38,48.68,1.61,25,0.12,0.17,0,2.13,3.22,1.44,3,0.17,0,0,8.07,0.12,2,0.12,0.14,0,0,27,1.56,37.04,7.407,0.17,3.63,42.86,0.46,25,3.17,45.45,0.86,9.39,61.35,18.55,43.48,2.77,2.65,1.38,8.18,0.69,1.56,17.4,73.18,3,67.31,5.36,89.25,5.99,70.19,13.48,82.05,0.58,40,17.96,13.4,0.15,1.21,0.12,0,0.35,50,0.86,1.15,70,2.88,66,0.23,50,0.92,1.56,3.11,81.48,0,NA,0,NA,0,0,0,0,NA,NA,0.29,NA,NA,0,0,0,0,0,0,"CF",5.760765,0.857142857142857,0.175,12.73332,2.132184,2.534028,0.577824,1.555818,1.9008,59.513556460996
"19","L. Evans","Ipswich Town","Ipswich Town","England League One","2021/22","RDMF","RCMF","LCMF",27,1200000,"2024-06-30",27,2491,3,1.16,2,2.91,15.43,43.56,"Wales","Wales","right",182,84,"no",7.44,5.82,44.72,2.53,54.29,0.36,0.61,0.47,4.48,7.52,1.81,4,0.14,0,0,1.01,0.11,3,0.11,0.04,1,0.04,29,1.05,17.24,10.345,0.07,1.08,36.67,0.36,30,0.72,40,0.22,0.83,34.78,3.03,40.48,0.43,0.36,0.11,35.01,0.22,1.01,51.49,83.51,14.92,62.23,7.33,98.52,23.92,90.79,42.92,90.4,7.7,50.23,22.27,42,0.11,0.87,0.04,0,0.29,50,0.18,10.04,64.39,1.91,32.08,0.72,25,0.14,0.43,7.59,79.05,0,NA,0,NA,0,0,0,0,NA,NA,1.23,NA,NA,1.41,0.22,16.67,3,0,0,"CDM2",0.288674,2.75,0.145,42.999299,2.602704,5.999895,0.18102,0.396036,0.612728,22.155531969416
"20","D. Barlaser","Rotherham United","Rotherham United","England League One","2021/22","DMF",NA,NA,25,1200000,"2023-06-30",38,3218,9,5.47,5,3.94,17.87,54.77,"England","England, Turkey","right",184,62,"no",10.01,7.8,62.72,2.99,56.07,0.42,0.71,0.2,4.7,7.97,0.78,5,0.14,0,0,2.21,0.25,5,0.14,0.15,0,0,38,1.06,34.21,23.684,0.14,2.13,39.47,0.76,40.74,1.37,38.78,0.36,1.34,58.33,3.05,48.62,0.42,0.53,0.25,19.38,0.17,0.84,37.64,74.44,16.28,64.78,3.41,90.16,13.51,79.92,28,83.22,7.55,51.48,21.84,37.93,0.11,1.37,0.08,0,0.48,47.06,0.36,9.84,61.36,3.69,48.48,1.01,36.11,0.89,0.87,8.95,78.13,0,NA,0,NA,0,0,0,0,NA,NA,0.28,NA,NA,2.82,0.2,28.57,2.68,5,80,"CDM",0.781622,1.66666666666667,0.225888,28.019216,4.89216,6.992635,0.362626,0.840711,1.788912,41.730934537214
"21","G. Byers","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","RCMF","DMF",NA,25,1200000,"2023-06-30",18,1486,5,2.13,0,0.98,19.14,52.22,"England","England, Scotland","right",180,73,"no",9.69,7.27,58.33,3.63,46.67,0.97,1.61,0.18,4.48,7.45,1.33,5,0.3,0,0,1.76,0.3,5,0.3,0.13,1,0.06,17,1.03,35.29,29.412,0,1.03,47.06,0.12,50,0.85,50,0.06,1.45,45.83,4,50,1.15,0.48,0.12,29.98,0.48,0.79,46.57,84.53,16.41,71.96,8.42,97.84,13.75,88.99,41,89.07,4.6,51.32,17.17,35.05,0.06,0.55,0,0,0.48,50,0.12,8.48,65.71,1.82,60,1.03,41.18,0.79,0.55,7.81,82.17,0,NA,0,NA,0,0,0,0,NA,NA,0.61,NA,NA,0.06,0,0,0.55,0,0,"CM2",0.664535,2.30769230769231,0.24,39.365621,4.240591,6.417477,0.363487,0.484718,1.092,24.779174466396
"22","J. Vela","Shrewsbury Town","Shrewsbury Town","England League One","2021/22","RCMF","LCMF",NA,28,1200000,"2022-06-30",32,3027,1,2.06,1,1.46,20.19,50.52,"England","England","right",181,73,"no",10.23,8.27,61.51,3.69,47.58,1.19,1.59,0.42,3.95,5.27,1.46,11,0.33,1,0.03,1.93,0.03,1,0.03,0.06,0,0,25,0.74,20,4,0.03,1.46,36.73,0.39,38.46,1.07,36.11,0.15,2.14,47.22,4.55,41.83,0.92,1.37,1.07,14.75,0.24,0.59,28.22,79.87,8.89,68.23,6.51,94.06,8.24,86.28,24.71,84.6,2.11,54.93,17.27,28.26,0.04,0.59,0.09,0.03,0.39,61.54,0.36,3.36,61.95,2.11,54.93,0.33,54.55,0.56,0.51,4.22,75.35,0,NA,0,NA,0,0,0,0,NA,NA,0.27,NA,NA,0,0,0,0.06,0,0,"CM2",1.010508,0.5,0.240006,22.539314,5.086877,3.17977,0.148,0.536258,1.159023,28.804274358122
"23","C. Chaplin","Ipswich Town","Ipswich Town","England League One","2021/22","AMF",NA,NA,25,1000000,"2024-06-30",35,2089,7,7.77,2,2.09,16.97,41.88,"England","England","left",168,69,"no",4.95,4.22,61.22,2.93,22.06,0.34,0.6,0.13,2.02,3.53,0.82,3,0.13,0,0,3.4,0.3,6,0.26,0.33,0,0,57,2.46,29.82,12.281,0.09,2.33,27.78,1.38,31.25,0.86,25,0.26,2.8,52.31,7.11,46.67,4.09,1.21,0.65,27.23,1.25,1.51,36.49,78.98,8.92,64.73,10.25,92.02,9.78,77.53,32.23,84.76,2.15,44,16.18,22.58,0.09,0.86,0.09,0,1.12,50,0.26,3.1,62.5,3.1,48.61,1.25,34.48,1.16,0.52,4.05,79.79,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.26,0.09,0,1.42,1,100,"CAM",1.46468,0.909090909090909,0.56,28.819802,2.583484,3.231495,0.733572,0.647274,1.50691,38.322069218608
"24","B. Wiles","Rotherham United","Rotherham United","England League One","2021/22","LCMF","RCMF",NA,22,900000,"2023-06-30",40,3660,8,6.49,5,5.75,19.75,42.96,"England","England","right",172,66,"no",6.17,4.87,58.59,3.32,45.19,0.22,0.37,0.1,3.1,5.14,0.84,4,0.1,0,0,2.63,0.2,8,0.2,0.16,1,0.02,73,1.8,23.29,10.959,0.12,1.2,32.65,0.76,32.26,0.44,33.33,0.2,3.71,45.03,7.7,35.78,2.53,1.33,1.16,12.98,0.86,1.13,25.4,77.06,7.7,63.26,5.46,90.54,7.97,79.32,21.76,82.71,2.51,48.04,17.96,31.22,0.14,0.89,0.05,0.05,0.37,40,0.42,3.89,64.56,1.7,47.83,0.52,28.57,0.93,0.39,4.16,71.6,0,NA,0,NA,0,0,0,0,NA,NA,0.34,NA,NA,0.3,0,0,0.22,0,0,"CM2",1.670613,1.25,0.148,19.57324,2.853333,2.97856,0.41922,0.3918,0.81311,31.67111875998
"25","E. Galbraith","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","LDMF","LCMF","DMF",20,900000,"2023-06-30",31,2637,1,1.17,3,2.4,17.58,48.35,"Northern Ireland","Northern Ireland","right",175,67,"yes",7.61,6.31,58.38,3.07,40,0.44,0.63,0,3.48,4.95,0.78,7,0.24,0,0,1.74,0.03,1,0.03,0.04,0,0,24,0.82,25,4.167,0.1,0.96,28.57,0.48,28.57,0.44,23.08,0.2,1.95,57.89,4.91,45.83,0.17,1.02,0.51,23.99,0.27,1.3,39.18,76.57,15.97,58.33,4.1,91.67,15.02,90.68,30.61,86.06,7.68,44,22.52,34.95,0.08,0.68,0,0,0.24,57.14,0.24,9.52,59.86,2.32,32.35,1.06,25.81,0.48,0.34,9.35,75.55,0,NA,0,NA,0,0,0,0,NA,NA,0.31,NA,NA,0.85,0,0,1.23,0,0,"CDM2",1.128855,0.75,0.137136,30.000126,3.683778,7.063925,0.205,0.274272,0.75052,25.008928013616
"26","C. Gunter","Charlton Athletic","Charlton Athletic","England League One","2021/22","LB","RB","RCB",32,800000,"2022-06-30",18,1685,0,0.45,1,0.34,12.87,55.19,"Wales","Wales","right",180,71,"no",7.32,5.88,59.09,2.14,50,0.11,0.16,0.16,3.74,5.44,0.37,4,0.21,0,0,1.12,0,0,0,0.02,0,0,7,0.37,14.29,0,0.05,1.5,32.14,0.85,25,0.64,41.67,0.11,1.07,55,1.76,60.61,0.37,0.59,0.11,19.18,0.8,0.85,29.11,75.05,13.19,63.16,3.36,95.24,9.4,84.66,21.63,85.43,6.04,47.79,23.61,43.06,0.02,0.27,0,0.05,0.11,0,0.21,6.94,54.62,1.71,40.63,0.37,42.86,0.21,0.48,8.23,73.38,0,NA,0,NA,0,0,0,0,NA,NA,0.53,NA,NA,0.05,0,0,0,0,0,"FB",0.5885,0,0,21.847055,3.474492,6.039174,0.052873,0.4821,0.694773,17.491890226234
"27","B. Wright","Sunderland","Sunderland","England League One","2021/22","RCB","CB","RB",29,800000,"2022-06-30",32,2423,2,1.27,1,0.5,16.31,61.5,"Australia","Australia","right",184,79,"no",9.51,5.31,71.33,5.05,66.91,0.41,0.67,0.63,5.31,8.68,0.93,5,0.19,0,0,0.59,0.07,2,0.07,0.05,2,0.07,10,0.37,30,20,0.04,0.56,46.67,0.11,66.67,0.45,41.67,0.04,0.3,50,1.41,42.11,0.85,0.22,0.07,29.94,0.78,0.78,48.36,80.26,24.81,70.21,2.82,90.79,17.16,93.07,37.89,88.14,9.92,52.06,21.98,32.41,0.02,0.19,0.04,0.04,0.19,40,0.07,7.13,54.69,0.74,45,0.41,45.45,0.22,0.26,11.14,69,0,NA,0,NA,0,0,0,0,NA,NA,1.45,NA,NA,0,0,0,0,0,0,"CB",0.15,1.4,0.076,38.813736,3.787623,7.6866,0.111,0.261352,0.333,9.794378088144
"28","G. Whyte","Oxford United","Oxford United","England League One","2021/22","CF","AMF","RWF",26,800000,"2023-06-30",33,2425,1,4.22,9,5.18,17.37,42.31,"Northern Ireland","Northern Ireland","right",178,67,"yes",5.46,5.38,55.86,1.52,17.07,0.19,0.3,0,2.26,3.67,0.52,2,0.07,0,0,4.27,0.04,1,0.04,0.16,0,0,32,1.19,46.88,3.125,0.33,2.52,27.94,1.04,21.43,1.48,32.5,0.41,4.27,65.22,7.87,43.87,2.93,2.15,1.52,20.52,1.37,0.93,29.02,83.76,5.46,77.55,8.2,97.29,9.06,80.33,25.76,89.19,0.89,75,16.24,17.4,0.19,1.3,0,0.07,0.52,42.86,1,1.78,79.17,2.34,55.56,0.41,36.36,1.22,0.74,2.89,84.62,0,NA,0,NA,0,0,0,0,NA,NA,0.3,NA,NA,0,0,0,0.07,0,0,"CF",2.784894,0.25,0.222872,24.307152,3.005268,2.445518,0.557872,0.704088,1.300104,57.853364242512
"29","E. Bishop","Lincoln City","Lincoln City","England League One","2021/22","RB","LCMF","RCMF",25,800000,"2022-06-30",33,2356,3,2.36,1,0.86,17.38,49.45,"England","England","right",178,67,"no",7.37,5.23,54.01,1.26,21.21,0.73,1.03,0.19,3.82,5.41,0.61,6,0.23,0,0,3.4,0.11,3,0.11,0.09,0,0,32,1.22,37.5,9.375,0.04,1.07,14.29,0.46,16.67,0.57,13.33,0.04,4.05,61.32,8.37,54.79,1.18,2.83,1.91,27.92,0.99,1.76,41.87,84.22,12.53,71.04,8.25,94.44,13.75,91.39,38.43,88.97,2.41,38.1,17.18,29.44,0.03,0.5,0,0,0.8,38.1,0.04,5.16,66.67,1.64,44.19,0.84,31.82,0.73,0.11,6.07,72.96,0,NA,0,NA,0,0,0,0,NA,NA,0.31,NA,NA,0,0,0,0.04,0,0,"FB",2.48346,1.22222222222222,0.3048,35.262914,2.824723,4.428672,0.4575,0.152903,0.724716,15.861543917494
"30","D. Batty","Fleetwood Town","Fleetwood Town","England League One","2021/22","DMF","RCMF",NA,24,800000,"2023-06-30",25,1772,2,0.52,3,2.8,19.71,46.13,"England","England","right",178,73,"no",8.84,7.62,59.33,2.23,43.18,0.91,1.27,0.05,3.4,4.74,1.27,3,0.15,1,0.05,2.54,0.1,2,0.1,0.03,0,0,18,0.91,44.44,11.111,0.15,2.13,35.71,0.71,28.57,1.37,37.04,0.25,2.69,49.06,5.69,40.18,0.71,0.61,0.51,27.17,0.25,0.66,41.7,77.71,13.56,57.3,6.5,98.44,16.35,84.47,32,87.46,7.77,49.02,23.06,43.99,0.14,1.17,0,0.05,0.15,33.33,0.25,9.04,65.17,2.54,40,0.66,23.08,0.36,0.81,8.99,71.75,0,NA,0,NA,0,0,0,0,NA,NA,0.51,NA,NA,1.07,0.1,50,2.13,0,0,"CDM",1.319714,3.33333333333333,0.049995,32.40507,4.520946,6.450325,0.404404,0.760623,1.016,29.673213254046
"31","L. Palmer","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","LCB","RCB","LB",30,800000,"2022-06-30",35,3345,1,1.46,3,1.54,14.83,52.09,"England","England, Scotland","right",188,81,"no",8.21,6.08,65.93,2.21,40.24,0.03,0.04,0.38,4.17,6.51,0.78,4,0.11,0,0,1.43,0.03,1,0.03,0.04,0,0,14,0.38,35.71,7.143,0.08,1.21,48.89,0.38,50,0.83,48.39,0.13,0.94,68.57,2.64,46.94,0.73,2.13,1.61,22.25,1.05,0.48,36.54,79.38,17.87,71.23,3.55,93.18,11.7,88.28,28.6,86.27,6.81,55.34,21.66,39.17,0.04,0.4,0.03,0.03,0.08,66.67,0.22,6.48,64.73,2.04,51.32,0.65,41.67,0.67,0.62,10.33,75.52,0,NA,0,NA,0,0,0,0,NA,NA,1.21,NA,NA,0,0,0,0,0,0,"CB",0.644558,0.75,0.053336,29.005452,4.008544,7.801216,0.135698,0.591569,1.046928,23.892615789314
"32","G. Hirst","Portsmouth","Portsmouth","England League One","2021/22","CF",NA,NA,23,800000,"2022-05-31",34,2059,8,8.58,2,1.95,31.03,33.66,"England","England","right",191,81,"yes",3.72,3.28,58.67,10.88,38.55,0.09,0.14,0.17,1.7,2.76,1.4,2,0.09,0,0,2.45,0.35,8,0.35,0.38,3,0.13,61,2.67,49.18,13.115,0.09,0.35,50,0.09,50,0.26,50,0.04,2.4,40,9.7,28.38,3.8,1.05,0.48,9.14,2.05,0.87,12.41,66.55,2.84,50.77,3.28,78.67,2.84,67.69,11.8,67.78,0.26,33.33,13.26,5.9,0.09,0.52,0.04,0,0.13,0,0.26,1.4,37.5,0.74,64.71,0.13,0,0.87,0.13,1.62,64.86,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.96,0.921052631578947,0,8.258855,1.924376,1.050732,1.313106,0.175,0.478854,17.491062927132
"33","J. McEachran","Milton Keynes Dons","Milton Keynes Dons","England League One","2021/22","LCMF","RCMF",NA,29,800000,"",31,1905,0,0.11,2,1.44,15.69,46.08,"England","England, Scotland","left",178,66,"no",8.36,7.28,58.44,1.61,38.24,0.24,0.36,0.24,3.87,5.97,1.65,4,0.19,0,0,0.8,0,0,0,0.01,0,0,4,0.19,25,0,0.09,0.38,12.5,0.14,0,0.24,20,0,1.13,37.5,3.4,29.17,0.28,0.8,0.24,41.2,0.09,0.33,57.78,87.82,15.59,73.33,9.5,95.52,23.67,94.21,51.69,91.41,5.76,59.84,18.34,30.64,0.07,0.9,0,0.14,0.47,60,0.09,7.89,75.45,1.51,37.5,0.99,14.29,0.8,0.05,8.46,70.39,0,NA,0,NA,0,0,0,0,NA,NA,1.09,NA,NA,0.76,0,0,1.13,0,0,"CM2",0.42375,0,0.282,50.742396,4.254432,5.954994,0.0475,0.0475,0.56625,17.9328437815
"34","C. Borthwick-Jackson","Burton Albion","Burton Albion","England League One","2021/22","LWB","LCB","LDMF",25,800000,"2023-06-30",32,2639,1,1.48,1,0.56,18.79,53.18,"England","England","left",188,82,"no",8.83,6.28,54.89,5.8,61.76,0.51,0.72,0.31,4.88,6.86,0.75,4,0.14,0,0,1.6,0.03,1,0.03,0.05,0,0,25,0.85,16,4,0.03,2.11,32.26,2.08,32.79,0.03,0,0.2,1.3,55.26,3.55,36.54,0.78,0.58,0.17,17.6,0.68,0.48,31.17,71.77,14.15,62.41,3.34,88.78,9.21,81.11,24.79,80.88,4.37,38.28,22.08,36.18,0.02,0.31,0.07,0,0.24,28.57,0.24,6.17,56.91,1.94,49.12,0.44,15.38,0.34,0.75,7.67,69.78,0,NA,0,NA,0,0,0,0,NA,NA,0.68,NA,NA,0.03,0,0,0,0,0,"WB",0.71838,0.6,0.068568,22.370709,3.447092,5.352126,0.136,0.680686,0.952928,22.428929425852
"35","J. Scowen","Wycombe Wanderers","Wycombe Wanderers","England League One","2021/22","LCMF","RCMF","LDMF",29,800000,"2023-06-30",33,3219,1,1.29,2,1.89,19.35,52.17,"England","England","right",178,74,"no",10.82,8.58,57.33,3.61,50.39,0.5,0.72,0.42,5.4,7.74,1.45,9,0.25,1,0.03,1.09,0.03,1,0.03,0.04,0,0,24,0.67,16.67,4.167,0.06,0.92,27.27,0.45,37.5,0.42,13.33,0.17,1.06,57.89,3.66,48.85,0.36,0.62,0.31,10.46,0.17,1.43,27.12,72.37,12.61,60.31,3.86,90.58,7.58,83.39,21.36,79.71,4.86,48.85,20.26,35.32,0.05,0.42,0.03,0.03,0.31,36.36,0.14,6.54,59.83,1.85,40.91,0.7,28,0.53,0.25,6.32,73.89,0,NA,0,NA,0,0,0,0,NA,NA,0.64,NA,NA,0.03,0.03,0,0,0,0,"CM2",0.613634,0.75,0.112716,19.626744,4.918914,4.669848,0.111689,0.250884,0.756835,18.42198997591
"36","J. Stockley","Charlton Athletic","Charlton Athletic","England League One","2021/22","CF",NA,NA,28,800000,"2024-06-30",29,2411,11,10.54,0,3.06,39.87,38.2,"England","England","right",188,79,"no",4.55,1.87,64,16.09,47.1,0.19,0.3,0.22,3.17,5.04,1.79,7,0.26,1,0.04,1.46,0.41,10,0.37,0.39,4,0.15,54,2.02,44.44,20.37,0,0.45,33.33,0.19,40,0.26,28.57,0.11,0.67,50,6.27,26.19,3.55,0.11,0.04,9.03,1.9,1.72,18.07,67.36,5.45,52.74,3.4,84.62,5.15,65.22,15.64,70.17,2.02,53.7,16.56,29.55,0.11,0.75,0,0.04,0.19,40,0.37,3.47,55.91,0.97,38.46,0.45,25,0.82,0.11,2.73,67.12,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,1,100,"CF",0.335,1.05128205128205,0.076,12.171952,1.1968,1.832376,0.897688,0.149985,0.373062,23.136943069566
