"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"108","L. Gibson","Morecambe","Morecambe","England League One","2021/22","LB",NA,NA,25,0,"2023-06-30",5,471,0,0.01,1,0.12,23.31,57.38,"England","England","left",185,71,"no",14.9,11.66,68.85,4.78,48,0,0,0.38,6.88,7.83,1.53,1,0.19,0,0,1.34,0,0,0,0,0,0,1,0.19,0,0,0.19,1.53,50,1.53,50,0,0,0.19,1.34,42.86,3.63,57.89,0.19,0.57,0.19,16.43,1.15,0.38,28.66,75.33,12.42,63.08,2.87,93.33,10.32,87.04,20.25,82.08,7.07,59.46,24.61,47.04,0.02,0.38,0,0,0,0,0.76,6.11,59.38,1.15,66.67,0.57,33.33,0.19,0.76,9.17,72.92,0,NA,0,NA,0,0,0,0,NA,NA,0.76,NA,NA,0,0,0,0,0,0,"FB",0.574324,NA,0,21.589578,8.02791,6.686764,0,0.765,0.766705,38.17102091089
"109","J. Iredale","Cambridge United","Cambridge United","England League One","2021/22","LB","LCB",NA,25,250000,"2022-06-30",5,470,0,0.01,1,0.68,15.32,51.25,"Scotland","Scotland, Australia","left",184,70,"no",6.51,4.79,48,2.87,66.67,0.38,0.46,0.77,3.83,4.58,0.57,1,0.19,0,0,3.64,0,0,0,0,0,0,1,0.19,0,0,0.19,4.4,21.74,4.21,18.18,0.19,100,0.96,3.45,66.67,4.02,57.14,0.57,2.49,0.77,27,0.57,0.38,38.11,67.34,18.38,63.54,3.64,89.47,8.81,63.04,25.09,80.15,9.19,56.25,25.13,42.33,0.13,1.15,0,0,0.96,40,0.38,7.09,54.05,5.94,22.58,1.72,22.22,0.96,0.57,9.38,67.35,0,NA,0,NA,0,0,0,0,NA,NA,0.19,NA,NA,0.57,0,0,2.68,0,0,"FB",2.300115,NA,0.384,25.663274,2.2992,6.31743,0,0.95656,1.341252,45.140545223736
"110","R. Williams","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","RCB",NA,NA,23,0,"2023-06-30",5,470,0,0.01,0,0.03,12.26,57.81,"England","England, Grenada","right",188,80,"no",8.04,4.6,62.5,3.26,41.18,0,0,0.96,5.17,7.57,0.57,1,0.19,0,0,0.57,0,0,0,0,0,0,1,0.19,0,0,0,0,0,0,0,0,0,0,0.57,100,1.53,62.5,0,0,0.19,13.98,0,0.38,26.81,80.71,10.72,73.21,2.3,100,11.68,80.33,22.4,88.03,4.4,43.48,22.25,31.58,0.01,0.19,0,0,0,0,0,2.68,71.43,0.57,66.67,0.19,100,0.19,0,5.74,53.33,0,NA,0,NA,0,0,0,0,NA,NA,1.72,NA,NA,0,0,0,0,0,0,"CB",0.57,NA,0,21.638351,2.875,3.061142,0,0,0.380019,4.442920840702
"111","J. Powell","Burton Albion","Burton Albion","England League One","2021/22","AMF","RAMF","RCMF",23,0,"2022-06-30",5,470,0,0.65,2,0.88,22.21,40.52,"England","England","left",178,68,"no",5.94,4.6,41.67,5.55,41.38,0.38,0.62,0,3.64,5.88,1.15,1,0.19,0,0,3.06,0,0,0,0.13,0,0,12,2.3,25,0,0.38,2.68,21.43,1.91,20,0.77,25,0.77,2.68,64.29,7.09,40.54,2.68,1.53,0.57,14.94,0.96,1.91,23.55,65.04,9.57,54,4.6,87.5,5.74,76.67,16.85,76.14,4.02,47.62,21.74,34.95,0.17,0.96,0,0,0.38,50,0.19,5.36,50,1.91,40,0.57,33.33,0.57,0.57,5.94,64.52,0,NA,0,NA,0,0,0,0,NA,NA,0.19,NA,NA,1.91,0.38,50,4.79,0,0,"CAM",1.722972,0,0.19,15.31692,1.91682,3.832488,0.575,0.574324,0.764,26.676829825928
"112","J. Jacobson","Wycombe Wanderers","Wycombe Wanderers","England League One","2021/22","LB",NA,NA,35,250000,"2022-06-30",5,470,0,0.02,2,0.87,19.15,62,"Wales","Wales","left",180,79,"no",12.45,10.15,62.26,3.64,78.95,0.96,1.39,0.96,5.17,7.5,1.72,4,0.77,0,0,1.72,0,0,0,0,0,0,1,0.19,100,0,0.38,2.11,45.45,2.11,45.45,0,0,0.19,1.15,50,2.68,57.14,0,0.77,0.19,13.98,0.77,1.15,26.81,62.14,13.98,47.95,2.49,100,7.66,70,17.23,72.22,7.85,46.34,26.56,42.35,0.17,0.77,0,0.38,0.19,0,0,7.47,38.46,2.68,14.29,0.57,0,0,0.77,8.04,73.81,0,NA,0,NA,0,0,0,0,NA,NA,0.96,NA,NA,1.15,0,0,3.83,0,0,"FB",0.575,NA,0,16.659734,6.31939,5.934324,0.19,0.958995,0.382972,17.998762131566
"113","T. Darikwa","Wigan Athletic","Wigan Athletic","England League One","2021/22","RWB","LB",NA,30,500000,"2023-06-30",5,468,0,0.12,0,0.01,10.77,33.93,"Zimbabwe","Zimbabwe","right",188,77,"no",5.77,3.65,31.58,3.46,16.67,0.38,0.56,0.19,4.23,6.17,0.77,1,0.19,0,0,2.5,0,0,0,0.02,0,0,3,0.58,66.67,0,0,3.27,35.29,0.19,100,3.08,31.25,0.58,1.35,71.43,2.12,54.55,1.15,0.96,0,24.62,2.5,0.38,34.81,74.59,11.54,55,6.35,93.94,11.35,83.05,26.15,83.09,5.38,57.14,20.97,34.4,0,0.19,0.19,0,0,0,0,3.65,52.63,3.08,50,0.19,0,0.38,1.15,7.88,65.85,0,NA,0,NA,0,0,0,0,NA,NA,0.58,NA,NA,0,0,0,0,0,0,"WB",0.964305,0,0,25.964779,1.15267,5.18898,0.386686,1.153983,1.54,19.163521629726
"114","J. Bostock","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","RCMF","DMF","RDMF",30,500000,"2022-06-30",5,467,0,0.58,0,0.01,16.38,48.24,"England","England, Trinidad and Tobago","left",188,84,"no",8.29,5.4,39.29,3.66,57.89,0.77,1.12,0.39,5.4,7.85,1.16,0,0,0,0,0.96,0,0,0,0.11,0,0,5,0.96,20,0,0,0.19,0,0.19,0,0,0,0,0.96,80,4.63,54.17,0,0.19,0.19,26.02,0.19,1.93,47.99,89.56,14.45,80,10.21,96.23,16,95.18,43.94,92.98,3.85,55,17.81,32.73,0,0.19,0,0.19,0,0,0,7.13,83.78,0.58,0,0.77,25,0.19,0,6.55,76.47,0,NA,0,NA,0,0,0,0,NA,NA,1.35,NA,NA,0.39,0.39,0,1.73,0,0,"CM2",0.768,0,0,42.979844,2.12166,5.008785,0.192,0,0,3.99239918
"115","J. Olowu","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","LCB",NA,NA,22,0,"",5,466,0,0,0,0,20.09,61.54,"Nigeria","Nigeria, England","right",185,75,"no",11.2,5.41,75,6.76,54.29,0.19,0.28,1.35,6.95,10,0.77,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,100,2.7,64.29,0.58,0.58,0.39,16.03,0.77,0.97,27.62,79.02,12.55,66.15,2.7,100,8.69,88.89,23.56,85.25,4.06,42.86,20.3,38.41,0,0,0.19,0,0.19,0,0,1.74,44.44,0.39,0,0.19,0,0.19,0,4.64,37.5,0,NA,0,NA,0,0,0,0,NA,NA,1.55,NA,NA,0,0,0,0,0,0,"CB",0.77,NA,0,21.825324,4.0575,1.74,0,0,0,0.98513746
"116","R. Stewart","Sunderland","Sunderland","England League One","2021/22","CF",NA,NA,25,500000,"2023-06-30",5,466,2,2.3,0,0.06,38.05,38.07,"Scotland","Scotland","right",188,85,"no",5.02,3.09,62.5,15.45,51.25,0.77,1.19,0,2.32,3.56,0.58,1,0.19,0,0,2.51,0.39,2,0.39,0.45,0,0,10,1.93,40,20,0,0.97,20,0.19,0,0.77,25,0.19,1.93,60,8.69,22.22,4.06,0.77,0.39,11.78,2.7,0.77,20.47,69.81,4.06,47.62,6.57,85.29,4.64,62.5,18.54,73.96,0.97,40,14.24,11.16,0.01,0.77,0,0,0.58,66.67,0,1.35,42.86,1.55,62.5,0.39,50,1.16,0.39,1.93,50,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.158,0.866666666666667,0.386686,14.290107,1.93125,0.965,0.772,0.194,0.96875,14.214071982172
"117","J. Donacien","Ipswich Town","Ipswich Town","England League One","2021/22","RCB","RB",NA,28,400000,"2022-06-30",5,465,0,0,1,0.84,17.61,53.85,"England","England, St. Lucia","right",183,75,"no",10.84,7.94,70.73,3.1,50,0.19,0.34,0.19,5.03,8.86,0.39,1,0.19,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0.19,1.55,62.5,0,0,1.55,62.5,0.39,1.35,28.57,2.9,26.67,0.39,1.55,0.39,32.71,2.71,0.39,48.97,82.61,20.32,71.43,6,96.77,18.39,91.58,44.32,85.59,3.1,50,18.22,30.9,0.16,1.16,0,0.19,0.39,0,0.58,5.03,76.92,2.32,50,0.19,0,0.39,0.97,10.84,67.86,0,NA,0,NA,0,0,0,0,NA,NA,1.55,NA,NA,0,0,0,0,0,0,"CB",0.385695,NA,0,40.454117,5.615962,7.356024,0,0.96875,1.16,40.4665048575
"118","S. Hutchinson","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","LCB","CB",NA,32,600000,"2022-06-30",5,465,0,0.09,0,0,15.48,57.5,"England","England","right",182,73,"no",7.55,4.26,68.18,5.61,68.97,0.77,1.21,0.77,3.87,6.06,0.97,2,0.39,0,0,0.58,0,0,0,0.02,0,0,1,0.19,100,0,0,0.19,100,0,0,0.19,100,0,0.19,100,1.16,50,0.77,0.58,0,24.39,0.19,0.39,43.74,87.61,16.26,71.43,3.1,100,21.1,98.17,37.55,92.78,6,54.84,22.83,39.78,0,0,0,0,0,0,0.19,5.81,60,0.58,66.67,0.58,33.33,0.19,0.19,6.97,63.89,0,NA,0,NA,0,0,0,0,NA,NA,2.13,NA,NA,0,0,0,0,0,0,"CB",0.19,0,0,38.320614,2.904468,4.453133,0.19,0.19,0.386686,13.155484060188
"119","J. Stockley","Charlton Athletic","Charlton Athletic","England League One","2021/22","CF",NA,NA,28,800000,"2024-06-30",5,464,2,2.98,0,0,35.3,51.65,"England","England","right",188,79,"no",3.69,1.55,50,14.55,65.33,0,0,0,2.91,4.25,1.55,0,0,0,0,0.97,0.39,2,0.39,0.58,1,0.19,12,2.33,33.33,16.667,0,0.19,0,0,0,0,0,0,0.19,100,4.27,31.82,4.66,0,0,8.53,2.91,1.55,16.88,59.77,5.04,57.69,3.3,88.24,5.24,55.56,14.55,58.67,2.13,72.73,17.16,35.78,0,0.19,0,0,0,0,0,2.91,46.67,1.16,16.67,0.39,50,0.97,0,2.52,76.92,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.19,0.19,0,0,0,0,"CF",0.19,0.672413793103448,0,10.089176,0.775,1.938384,0.776589,0,0.193372,3.568802080376
"120","L. Cullen","Lincoln City","Lincoln City","England League One","2021/22","CF","RW","LW",23,300000,"2024-06-30",5,464,0,2.05,1,1.26,17.07,37.5,"Wales","Wales","left",178,63,"yes",4.46,4.27,50,4.85,24,0.19,0.28,0.19,2.13,3.08,0.58,1,0.19,0,0,1.55,0,0,0,0.4,0,0,8,1.55,62.5,0,0.19,0.58,0,0.58,0,0,0,0.19,0.58,33.33,5.43,42.86,3.1,0.78,0.19,14.35,2.72,1.55,20.17,80.77,3.69,57.89,7.56,97.44,5.63,68.97,18.23,84.04,1.55,62.5,17.02,36.55,0.25,1.16,0,0,0.39,100,0.58,1.75,66.67,0.97,80,0.39,100,1.55,0,2.72,64.29,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.19,0.19,100,0,0,0,"CF",0.193314,0,0.39,16.291309,2.135,1.748688,0.96875,0,0.776,40.342033458
"121","K. Knoyle","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","RB",NA,NA,25,150000,"2023-06-30",5,462,1,0.72,2,0.69,20.45,47.62,"England","England","right",177,63,"no",6.62,6.23,59.38,5.26,33.33,0.19,0.29,0.39,2.73,4.04,0.97,0,0,0,0,3.7,0.19,1,0.19,0.14,0,0,3,0.58,66.67,33.333,0.39,4.68,33.33,0,0,4.48,30.43,0.58,2.34,75,5.06,57.69,1.75,1.17,0.97,21.62,1.36,1.56,26.69,70.07,8.57,52.27,7.6,100,6.04,64.52,18.31,89.36,4.29,27.27,24.06,42.08,0.13,0.78,0,0,0,0,0.58,3.7,36.84,2.34,33.33,0.19,0,0,1.17,4.48,69.57,0,NA,0,NA,0,0,0,0,NA,NA,1.56,NA,NA,0,0,0,0,0,0,"FB",1.755,1.35714285714286,0,18.701683,3.699374,3.116736,0.386686,1.559844,0.779922,39.173816929644
"122","M. Johnson","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","LWB",NA,NA,31,1500000,"2023-06-30",5,462,0,0.09,2,1.39,19.29,57.58,"England","England","left",178,74,"no",7.79,8.18,61.9,1.36,42.86,0.39,0.59,0,2.34,3.56,1.17,0,0,0,0,6.04,0,0,0,0.02,0,0,2,0.39,0,0,0.39,6.04,38.71,6.04,38.71,0,0,1.17,4.48,73.91,6.23,65.63,1.75,2.92,1.17,30,1.36,0.58,42.86,67.73,18.51,57.89,6.43,96.97,10.91,67.86,28.83,79.73,8.96,47.83,22.91,39.25,0.27,1.17,0,0,0.58,66.67,1.17,7.01,50,6.23,53.13,0.78,50,1.56,2.73,12.47,75,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"WB",3.311168,0,0.386686,29.029078,5.06342,9.3525,0,2.338084,3.309999,94.229314726862
"123","D. John","Bolton Wanderers","Bolton Wanderers","England League One","2021/22","LWB","LB",NA,26,300000,"2024-06-30",5,461,1,0.35,1,0.34,14.64,41.33,"Wales","Wales","left",173,70,"no",7.22,5.27,59.26,2.34,33.33,0.2,0.35,0.39,3.9,6.98,0.78,1,0.2,0,0,1.76,0.2,1,0.2,0.07,0,0,5,0.98,20,20,0.2,1.76,33.33,1.56,37.5,0.2,0,0.2,1.95,50,3.32,35.29,1.56,2.93,1.56,25.18,1.56,0.2,34.75,78.65,12.49,65.63,8.2,95.24,8.59,79.55,29.48,83.44,3.71,57.89,17.66,29.78,0.07,0.78,0,0,0,0,0.59,4.49,52.17,2.15,45.45,0.39,50,0.59,0.59,5.27,81.48,0,NA,0,NA,0,0,0,0,NA,NA,0.39,NA,NA,0,0,0,1.17,0,0,"WB",0.975,2.85714285714286,0,27.330875,3.123002,4.293996,0.196,0.586608,0.977175,34.656970231126
"124","J. Obita","Wycombe Wanderers","Wycombe Wanderers","England League One","2021/22","LAMF","LW",NA,28,500000,"2023-06-30",5,459,2,1.12,0,0,14.9,32.89,"England","England, Uganda","left",180,74,"no",3.73,4.9,40,2.35,41.67,0.2,0.29,0,1.57,2.33,0.59,0,0,0,0,2.16,0.39,2,0.39,0.22,0,0,3,0.59,100,66.667,0,2.75,21.43,2.75,21.43,0,0,0.39,1.37,71.43,4.51,30.43,1.57,0.59,0.2,8.04,2.55,0.2,13.53,68.12,2.55,46.15,2.94,100,5.69,62.07,9.61,79.59,1.18,83.33,17.61,18.85,0,0,0,0,0,0,0,1.37,42.86,2.55,30.77,0.2,0,0,0.59,1.96,70,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.2,0,0,0,0,0,"Winger",0.978591,1.77272727272727,0,9.216636,1.96,1.372,0.59,0.589325,0.784635,10.30587473548
"125","M. Smith","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","RW","AMF","RCMF",21,0,"",5,458,0,1.54,0,0.39,20.24,41.75,"England","England","right",176,67,"no",6.68,8.84,51.11,1.18,0,0,0,0.2,2.16,3.2,1.97,1,0.2,0,0,1.97,0,0,0,0.3,0,0,8,1.57,25,0,0,0.98,0,0.39,0,0.59,0,0,1.97,70,6.68,52.94,1.77,1.57,0.39,21.03,1.18,0.98,30.46,78.06,8.84,57.78,5.9,100,9.63,89.8,26.72,83.09,2.75,57.14,19.31,41.01,0.08,0.79,0.2,0,0.98,20,0.39,4.13,57.14,1.77,44.44,1.18,50,0.59,0,3.93,80,0,NA,0,NA,0,0,0,0,NA,NA,0.59,NA,NA,0,0,0,0,0,0,"Winger",1.379,0,0.196,23.777076,4.518124,3.144,0.3925,0,0.786588,29.797609183304
"126","M. Clark","Accrington Stanley","Accrington Stanley","England League One","2021/22","RB",NA,NA,23,0,"2023-06-30",5,457,0,0.01,0,0.05,10.83,41.82,"Wales","Wales, England","right",173,68,"no",6.5,3.74,63.16,1.97,40,0.39,0.66,0.39,3.74,6.26,0.2,1,0.2,0,0,1.58,0,0,0,0,0,0,2,0.39,0,0,0,2.95,33.33,0,0,2.95,33.33,0.98,1.38,28.57,3.15,31.25,0.39,1.97,0.98,15.36,1.58,0.98,23.63,71.67,12.41,65.08,3.54,94.44,5.12,80.77,14.97,86.84,5.71,51.72,23.62,44.67,0.01,0.39,0,0,0.2,100,0.2,5.91,60,3.15,50,0.98,40,0.59,1.18,8.47,79.07,0,NA,0,NA,0,0,0,0,NA,NA,0.79,NA,NA,0,0,0,0,0,0,"FB",0.394266,NA,0.2,16.935621,2.362184,6.697229,0,0.983235,1.575,31.07383106567
"127","M. Harness","Portsmouth","Portsmouth","England League One","2021/22","RW","RAMF",NA,26,100000,"2023-06-30",5,457,0,0.43,2,1.1,20.09,43.14,"England","England","right",182,70,"no",3.94,4.33,36.36,4.33,59.09,0,0,0,2.36,3.67,1.18,0,0,0,0,3.54,0,0,0,0.09,0,0,4,0.79,25,0,0.39,2.17,54.55,0.2,0,1.97,60,0.39,3.94,55,6.89,37.14,1.38,1.58,0.39,20.68,2.17,0.79,30.92,68.15,11.82,56.67,6.11,96.77,6.5,69.7,26.78,74.26,1.97,0,17.74,36.72,0.22,1.18,0,0.2,0.79,0,0.59,3.94,50,2.95,60,0.59,0,0,1.18,4.92,72,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0.59,0,0,"Winger",2.167,0,0,21.07198,1.574388,3.5424,0.1975,1.183735,1.77,51.34123707667
"128","M. Blair","Cheltenham Town","Cheltenham Town","England League One","2021/22","RB","RWB","CF",34,100000,"2023-06-30",5,455,0,1.4,2,0.32,20.37,43.69,"England","England, Scotland","right",178,74,"no",8.11,7.12,58.33,4.75,37.5,0.59,0.81,0,3.36,4.59,0.4,0,0,0,0,1.98,0,0,0,0.28,0,0,7,1.38,71.43,0,0.4,1.58,25,0,0,1.58,25,0.59,1.19,50,3.36,41.18,1.78,0.99,0.79,13.05,2.18,0.59,24.33,68.29,9.49,47.92,5.93,86.67,5.54,75,19.58,77.78,3.16,31.25,19.27,33.2,0.06,0.59,0,0,0,0,0.4,3.96,60,1.38,14.29,0.4,0,0,0.59,6.92,51.43,0,NA,0,NA,0,0,0,0,NA,NA,0.4,NA,NA,0,0,0,0,0,0,"FB",0.595,0,0,16.614957,4.153096,3.558956,0.985734,0.395,0.197202,20.988523724516
"129","S. Vokes","Wycombe Wanderers","Wycombe Wanderers","England League One","2021/22","CF",NA,NA,32,1500000,"2023-06-30",5,454,2,1.03,0,0.11,39.65,41.5,"England","England, Wales","right",186,88,"no",2.58,1.59,25,24.58,48.39,0.2,0.29,0.2,1.98,2.86,0.79,0,0,0,0,2.18,0.4,2,0.4,0.21,2,0.4,9,1.78,77.78,22.222,0,0.79,50,0,0,0.79,50,0,1.19,33.33,5.15,26.92,3.57,0.59,0,7.93,2.97,0.2,14.07,59.15,2.38,50,1.98,70,4.96,44,12.29,59.68,1.19,66.67,15.05,26.34,0.02,0.2,0.4,0,0.4,0,0,1.98,40,0.99,20,0,0,0.59,0.2,1.19,100,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.396627,1.9047619047619,0,8.322405,0.3975,1.19,1.384484,0.395,0.198,4.426224614
"130","S. Long","Cheltenham Town","Cheltenham Town","England League One","2021/22","RCB","RWB","RB",26,0,"",5,453,0,0.14,1,0.29,14.9,45.33,"Republic of Ireland","Republic of Ireland","right",178,70,"no",7.15,4.37,59.09,5.17,46.15,0.4,0.53,0.6,4.17,5.53,0.6,2,0.4,0,0,1.19,0,0,0,0.03,0,0,1,0.2,0,0,0.2,1.59,62.5,0.6,100,0.99,40,0.2,0.6,33.33,2.19,27.27,0.79,0.79,0.4,21.85,0.99,0,33.18,74.85,13.51,54.41,6.56,100,8.54,79.07,25.43,85.16,6.16,35.48,22.26,39.39,0.06,0.6,0,0,0,0,0.4,4.17,33.33,2.38,66.67,1.19,33.33,0.99,0.99,6.75,70.59,0,NA,0,NA,0,0,0,0,NA,NA,0.79,NA,NA,0,0,0,0,0,0,"CB",0.19998,0,0,24.83523,2.582233,4.764825,0,0.99375,1.586746,39.239715705168
"131","W. Nightingale","AFC Wimbledon","AFC Wimbledon","England League One","2021/22","LCB","CB",NA,26,75000,"",5,452,0,0.02,0,0,20.31,66.67,"England","England","right",185,84,"no",10.95,5.77,75.86,8.36,71.43,0.6,0.76,0.2,5.97,7.56,0.4,0,0,0,0,0.6,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0.8,75,2.79,50,0.4,0.4,0,12.54,0,1.19,26.48,72.18,13.74,59.42,2.39,100,7.96,87.5,22.5,79.65,3.98,30,20.95,33.26,0,0,0,0,0,0,0,4.18,28.57,0.4,0,0.2,0,0,0,6.37,40.63,0,NA,0,NA,0,0,0,0,NA,NA,1.39,NA,NA,0,0,0,0,0,0,"CB",0.6,NA,0,19.113264,4.377122,2.588131,0,0,0,1.0369868
"132","O. Lee","Gillingham","Gillingham","England League One","2021/22","DMF","RCMF",NA,30,350000,"2023-06-30",5,452,0,0.21,0,0.09,17.12,51.16,"England","England","right",181,80,"no",7.37,4.98,68,2.39,41.67,0,0,0.2,3.98,6,0.6,1,0.2,0,0,1.19,0,0,0,0.04,0,0,2,0.4,50,0,0,0.8,50,0.2,100,0.4,50,0,1.39,42.86,3.78,42.11,0.2,0,0,8.96,0.2,0.6,27.28,72.99,11.35,59.65,4.98,88,6.57,75.76,23.69,78.15,2.79,35.71,17.59,38.61,0.02,0.4,0,0,0.2,0,0,4.18,57.14,1.19,50,0.2,0,0.4,0.4,6.17,61.29,0,NA,0,NA,0,0,0,0,NA,NA,0.2,NA,NA,1,0.2,100,1.59,0,0,"CDM",0.595754,0,0,19.911672,3.3864,3.781593,0.2,0.4,0.595,8.66399285
"133","S. Twine","Milton Keynes Dons","Milton Keynes Dons","England League One","2021/22","CF","LWF","LW",22,0,"",5,450,4,2.32,0,1.46,15.6,47.44,"England","England","right",174,69,"no",4.2,3.2,93.75,0.8,0,0,0,0,1.2,1.94,0.2,0,0,0,0,5,0.8,4,0.8,0.46,0,0,23,4.6,43.48,17.391,0,0.8,50,0.6,33.33,0.2,100,0,4.8,50,9.4,46.81,3,1,0.4,21.6,1.4,2.2,25.6,78.91,7,51.43,6,100,7.6,84.21,21.8,85.32,3,40,18.52,36.64,0.29,2,0,0,1.2,16.67,0.2,5,60,1.4,28.57,1.6,25,0.6,0.4,3,80,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,3.6,2,40,5.6,0,0,"CF",2.4,1.73913043478261,0.20004,20.20096,3,2.4,2.00008,0.4,0.39998,33.63845442292
"134","M. Sykes","Oxford United","Oxford United","England League One","2021/22","RW","RCMF",NA,24,0,"",5,444,0,0.28,1,1.36,20.88,40.78,"Northern Ireland","Northern Ireland","right",182,78,"no",7.3,5.88,68.97,3.04,6.67,0,0,0,3.24,4.95,0.41,0,0,0,0,4.26,0,0,0,0.06,0,0,6,1.22,16.67,0,0.2,3.04,26.67,0.61,33.33,2.43,25,0.61,5.27,46.15,9.12,37.78,3.04,2.23,1.42,20.27,1.62,0.61,28.78,73.24,8.72,67.44,6.08,90,9.12,64.44,23.92,78.81,1.82,77.78,18.74,42.32,0.28,2.03,0,0,1.01,80,0.41,4.05,75,3.45,64.71,0,0,1.62,0.61,6.69,81.82,0,NA,0,NA,0,0,0,0,NA,NA,0.2,NA,NA,0,0,0,0.2,0,0,"Winger",2.432105,0,0.808,21.078472,4.055436,5.473758,0.203374,0.810768,2.232495,53.178787917206
"135","E. Ebanks-Landell","Shrewsbury Town","Shrewsbury Town","England League One","2021/22","CB",NA,NA,29,250000,"2022-06-30",5,443,0,0.17,0,0,9.95,51.02,"England","England, Jamaica","right",188,88,"no",6.5,5.08,56,2.84,57.14,0.41,0.56,0.81,3.25,4.49,0.41,0,0,0,0,0.2,0,0,0,0.03,0,0,1,0.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,25.6,0,0,44.09,86.18,16.46,66.67,2.03,90,21.53,100,37.38,92.39,6.7,51.52,22.3,41.63,0,0,0,0,0,0,0,5.49,48.15,0,0,0,0,0,0,9.55,63.83,0,NA,0,NA,0,0,0,0,NA,NA,1.83,NA,NA,0,0,0,0,0,0,"CB",0,0,0,37.996762,2.8448,6.095765,0.2,0,0,0
